Turn,User Text,SNOMED Term,Code,Retrieval Score,Hypothesis,NLI Label,Entailment Score,Neutral Score,Contradiction Score,Decision
82,I don’t think I’m ready for working on this today.,Difficulty making plans (finding),247584000,0.323,This person has difficulty making plans (finding).,NEUTRAL,0.0275,0.9721,0.0004,KEEP
82,I don’t think I’m ready for working on this today.,Feeling angry (finding),75408008,0.3055,This person has feeling angry (finding).,NEUTRAL,0.0148,0.9845,0.0007,KEEP
83,Sorry I’m so late. I had the wrong time in my calendar.,Unable to tell the time (finding),285629002,0.3412,This person has unable to tell the time (finding).,NEUTRAL,0.1151,0.8605,0.0244,KEEP
83,Sorry I’m so late. I had the wrong time in my calendar.,Difficulty telling the time (finding),285628005,0.3361,This person has difficulty telling the time (finding).,NEUTRAL,0.2825,0.7149,0.0027,KEEP
83,Sorry I’m so late. I had the wrong time in my calendar.,Able to tell the time (finding),285630007,0.3318,This person has able to tell the time (finding).,ENTAILMENT,0.7709,0.2101,0.019,KEEP
83,Sorry I’m so late. I had the wrong time in my calendar.,Time agnosia (finding),86819001,0.3068,This person has time agnosia (finding).,CONTRADICTION,0.0465,0.1583,0.7952,DROP
83,Sorry I’m so late. I had the wrong time in my calendar.,Incongruent personal schedules (finding),422717002,0.2918,This person has incongruent personal schedules (finding).,ENTAILMENT,0.8802,0.117,0.0028,KEEP
84,"I’m not sure about an agenda. With my other therapist, I just kind of talked about whatever was on my mind.",Verbalizes prescribed activity plan (finding),417938007,0.3565,This person has verbalizes prescribed activity plan (finding).,CONTRADICTION,0.0005,0.0005,0.999,DROP
84,"I’m not sure about an agenda. With my other therapist, I just kind of talked about whatever was on my mind.",Verbalizes plan for reduction of medication compliance barriers (finding),419128007,0.3539,This person has verbalizes plan for reduction of medication compliance barriers (finding).,CONTRADICTION,0.0002,0.0029,0.9969,DROP
84,"I’m not sure about an agenda. With my other therapist, I just kind of talked about whatever was on my mind.",Verbalizes plan to support exercise (finding),418428009,0.3401,This person has verbalizes plan to support exercise (finding).,CONTRADICTION,0.0012,0.0055,0.9934,DROP
84,"I’m not sure about an agenda. With my other therapist, I just kind of talked about whatever was on my mind.",Ability to verbalize: reduction of medication compliance barriers plan (observable entity),419970001,0.3333,This person has ability to verbalize: reduction of medication compliance barriers plan (observable entity).,ENTAILMENT,0.9629,0.0309,0.0062,KEEP
84,"I’m not sure about an agenda. With my other therapist, I just kind of talked about whatever was on my mind.",Verbalizes plan for reduction of exercise barriers (finding),418075002,0.331,This person has verbalizes plan for reduction of exercise barriers (finding).,CONTRADICTION,0.0003,0.0025,0.9972,DROP
85,"You’re the expert, so just tell me what to do today",Regular daily routine (finding),225788005,0.2693,This person has regular daily routine (finding).,CONTRADICTION,0.0007,0.0129,0.9863,DROP
85,"You’re the expert, so just tell me what to do today",Able to remember today's date (finding),285205002,0.25,This person has able to remember today's date (finding).,NEUTRAL,0.3444,0.6465,0.0091,KEEP
85,"You’re the expert, so just tell me what to do today",Demonstrates knowledge of who to contact in medical emergency (finding),708571001,0.2416,This person has demonstrates knowledge of who to contact in medical emergency (finding).,NEUTRAL,0.0055,0.9941,0.0004,KEEP
85,"You’re the expert, so just tell me what to do today",Use of day finding (finding),225787000,0.2227,This person has use of day finding (finding).,ENTAILMENT,0.9684,0.0275,0.0042,KEEP
85,"You’re the expert, so just tell me what to do today",Activity of daily living (observable entity),129025006,0.2222,This person has activity of daily living (observable entity).,ENTAILMENT,0.9827,0.0146,0.0027,KEEP
86,"I know that the plan was to talk about exposure today, but something’s come up that I’d like to talk about first.",Communication skills (observable entity),401049002,0.3133,This person has communication skills (observable entity).,NEUTRAL,0.4512,0.5345,0.0144,KEEP
86,"I know that the plan was to talk about exposure today, but something’s come up that I’d like to talk about first.",Social interaction alteration (finding),129875009,0.2661,This person has social interaction alteration (finding).,ENTAILMENT,0.9597,0.0385,0.0018,KEEP
86,"I know that the plan was to talk about exposure today, but something’s come up that I’d like to talk about first.",Fear of public speaking (finding),247835002,0.2658,This person has fear of public speaking (finding).,NEUTRAL,0.0068,0.9066,0.0867,KEEP
86,"I know that the plan was to talk about exposure today, but something’s come up that I’d like to talk about first.",Socialization alteration (finding),129872007,0.2595,This person has socialization alteration (finding).,NEUTRAL,0.4185,0.5742,0.0073,KEEP
86,"I know that the plan was to talk about exposure today, but something’s come up that I’d like to talk about first.",Verbalizes activity tolerance (finding),419849006,0.2526,This person has verbalizes activity tolerance (finding).,ENTAILMENT,0.9728,0.0116,0.0156,KEEP
87,My partner wants us to talk about something today.,Ability to talk about problems (observable entity),225847002,0.351,This person has ability to talk about problems (observable entity).,ENTAILMENT,0.9773,0.0225,0.0002,KEEP
87,My partner wants us to talk about something today.,Communication skills (observable entity),401049002,0.3454,This person has communication skills (observable entity).,ENTAILMENT,0.9915,0.0083,0.0002,KEEP
87,My partner wants us to talk about something today.,Talks about the past (finding),225041002,0.3359,This person has talks about the past (finding).,NEUTRAL,0.0292,0.5781,0.3927,KEEP
87,My partner wants us to talk about something today.,Sociable mood (finding),225455004,0.3229,This person has sociable mood (finding).,ENTAILMENT,0.9656,0.0333,0.0011,KEEP
87,My partner wants us to talk about something today.,Sexual relationship details (observable entity),228465009,0.3215,This person has sexual relationship details (observable entity).,NEUTRAL,0.0453,0.9479,0.0068,KEEP
88,I’m not sure this is the best use of my time today.,Time seems to go very slowly (finding),247724001,0.2766,This person has time seems to go very slowly (finding).,NEUTRAL,0.0055,0.9933,0.0013,KEEP
88,I’m not sure this is the best use of my time today.,Able to tell the time (finding),285630007,0.2668,This person has able to tell the time (finding).,ENTAILMENT,0.5658,0.2782,0.156,KEEP
88,I’m not sure this is the best use of my time today.,Boredom (finding),83765003,0.2619,This person has boredom (finding).,NEUTRAL,0.0097,0.9691,0.0212,KEEP
88,I’m not sure this is the best use of my time today.,Feeling angry (finding),75408008,0.2602,This person has feeling angry (finding).,NEUTRAL,0.0048,0.9934,0.0017,KEEP
88,I’m not sure this is the best use of my time today.,Time agnosia (finding),86819001,0.2595,This person has time agnosia (finding).,CONTRADICTION,0.1128,0.0633,0.8239,DROP
89,Wow. You won’t believe what happened this week. It’s a really long story . . .,Sudden bereavement due to life event (finding),225615009,0.2587,This person has sudden bereavement due to life event (finding).,NEUTRAL,0.0002,0.9984,0.0015,KEEP
89,Wow. You won’t believe what happened this week. It’s a really long story . . .,Unexpected bereavement due to life event (finding),225614008,0.257,This person has unexpected bereavement due to life event (finding).,NEUTRAL,0.0002,0.9987,0.0011,KEEP
89,Wow. You won’t believe what happened this week. It’s a really long story . . .,Amnesia for recent events (finding),42176003,0.245,This person has amnesia for recent events (finding).,CONTRADICTION,0.0005,0.1426,0.857,DROP
89,Wow. You won’t believe what happened this week. It’s a really long story . . .,Delusion of catastrophe (finding),247684008,0.2421,This person has delusion of catastrophe (finding).,NEUTRAL,0.0189,0.9736,0.0075,KEEP
89,Wow. You won’t believe what happened this week. It’s a really long story . . .,Personal relationship breakdown (finding),105414008,0.2402,This person has personal relationship breakdown (finding).,NEUTRAL,0.0003,0.9993,0.0004,KEEP
90,"This week has been terrible, and I don’t feel like talking today.",Complaining of feeling depressed (finding),272022009,0.3296,This person has complaining of feeling depressed (finding).,NEUTRAL,0.0119,0.9865,0.0016,KEEP
90,"This week has been terrible, and I don’t feel like talking today.",Feeling despair (finding),17029006,0.312,This person has feeling despair (finding).,ENTAILMENT,0.8358,0.1627,0.0015,KEEP
90,"This week has been terrible, and I don’t feel like talking today.",Feeling a failure (finding),225010003,0.3084,This person has feeling a failure (finding).,NEUTRAL,0.2319,0.761,0.0071,KEEP
90,"This week has been terrible, and I don’t feel like talking today.",Extremely emotionally deprived (finding),284487002,0.2981,This person has extremely emotionally deprived (finding).,NEUTRAL,0.001,0.9988,0.0003,KEEP
90,"This week has been terrible, and I don’t feel like talking today.",Unable to remember day of the week (finding),285191007,0.2976,This person has unable to remember day of the week (finding).,NEUTRAL,0.0026,0.9548,0.0426,KEEP
91,"I think our sessions have been very helpful. However, my depression is getting worse. On my drive to this session today. I pictured myself driving off a bridge. It honestly felt like a relief to imagine not having to work so hard to feel better anymore.",Ready for enhanced spiritual well-being (finding),426533003,0.4253,This person has ready for enhanced spiritual well-being (finding).,CONTRADICTION,0.0004,0.006,0.9936,DROP
91,"I think our sessions have been very helpful. However, my depression is getting worse. On my drive to this session today. I pictured myself driving off a bridge. It honestly felt like a relief to imagine not having to work so hard to feel better anymore.",Anxiety about treatment (finding),225635005,0.4076,This person has anxiety about treatment (finding).,CONTRADICTION,0.0084,0.4414,0.5502,DROP
91,"I think our sessions have been very helpful. However, my depression is getting worse. On my drive to this session today. I pictured myself driving off a bridge. It honestly felt like a relief to imagine not having to work so hard to feel better anymore.",Ready for enhanced individual coping (finding),425726009,0.3697,This person has ready for enhanced individual coping (finding).,CONTRADICTION,0.0098,0.0313,0.9589,DROP
91,"I think our sessions have been very helpful. However, my depression is getting worse. On my drive to this session today. I pictured myself driving off a bridge. It honestly felt like a relief to imagine not having to work so hard to feel better anymore.",Knowledge level of traditional therapy (observable entity),704490000,0.3631,This person has knowledge level of traditional therapy (observable entity).,ENTAILMENT,0.4314,0.2228,0.3458,KEEP
91,"I think our sessions have been very helpful. However, my depression is getting worse. On my drive to this session today. I pictured myself driving off a bridge. It honestly felt like a relief to imagine not having to work so hard to feel better anymore.","Anticipatory anxiety, moderate (finding)",36646009,0.3442,"This person has anticipatory anxiety, moderate (finding).",NEUTRAL,0.0061,0.8952,0.0987,KEEP
92,"The agenda sounds fine, I suppose. I don’t know. I don’t think this is working, so I’m not sure it matters.",Verbalizes plan for reduction of exercise barriers (finding),418075002,0.3763,This person has verbalizes plan for reduction of exercise barriers (finding).,CONTRADICTION,0.0005,0.0033,0.9962,DROP
92,"The agenda sounds fine, I suppose. I don’t know. I don’t think this is working, so I’m not sure it matters.",Verbalizes plan for reduction of medication compliance barriers (finding),419128007,0.3643,This person has verbalizes plan for reduction of medication compliance barriers (finding).,CONTRADICTION,0.0003,0.003,0.9967,DROP
92,"The agenda sounds fine, I suppose. I don’t know. I don’t think this is working, so I’m not sure it matters.",Understands principles of advocacy (finding),225838005,0.3621,This person has understands principles of advocacy (finding).,CONTRADICTION,0.0498,0.436,0.5143,DROP
92,"The agenda sounds fine, I suppose. I don’t know. I don’t think this is working, so I’m not sure it matters.",Verbalizes plan to support exercise (finding),418428009,0.3551,This person has verbalizes plan to support exercise (finding).,CONTRADICTION,0.0062,0.0141,0.9797,DROP
92,"The agenda sounds fine, I suppose. I don’t know. I don’t think this is working, so I’m not sure it matters.",Verbalizes prescribed activity plan (finding),417938007,0.3435,This person has verbalizes prescribed activity plan (finding).,CONTRADICTION,0.0017,0.0025,0.9958,DROP
93,"To be honest, the last couple of sessions I’ve been confused by our focus on my challenges. My family says I should just stay positive, smile more, and not think about anything negative. Do we have to discuss my challenges?",Ready for enhanced family coping (finding),425959000,0.3996,This person has ready for enhanced family coping (finding).,CONTRADICTION,0.0009,0.0096,0.9895,DROP
93,"To be honest, the last couple of sessions I’ve been confused by our focus on my challenges. My family says I should just stay positive, smile more, and not think about anything negative. Do we have to discuss my challenges?",Fear of not coping with treatment (finding),225631001,0.3853,This person has fear of not coping with treatment (finding).,NEUTRAL,0.0038,0.9952,0.0011,KEEP
93,"To be honest, the last couple of sessions I’ve been confused by our focus on my challenges. My family says I should just stay positive, smile more, and not think about anything negative. Do we have to discuss my challenges?",Anxiety about treatment (finding),225635005,0.3795,This person has anxiety about treatment (finding).,NEUTRAL,0.0013,0.9978,0.0008,KEEP
93,"To be honest, the last couple of sessions I’ve been confused by our focus on my challenges. My family says I should just stay positive, smile more, and not think about anything negative. Do we have to discuss my challenges?",Ready for enhanced individual coping (finding),425726009,0.3576,This person has ready for enhanced individual coping (finding).,CONTRADICTION,0.0022,0.0203,0.9775,DROP
93,"To be honest, the last couple of sessions I’ve been confused by our focus on my challenges. My family says I should just stay positive, smile more, and not think about anything negative. Do we have to discuss my challenges?",Relationship problems with family members due to medical condition (finding),102171000119108,0.3475,This person has relationship problems with family members due to medical condition (finding).,NEUTRAL,0.0007,0.9985,0.0007,KEEP
94,I read an article on the internet that a new energy-healing technique can help people 10 times faster than CBT and is easy for therapists to learn. I brought a printout of the article with instructions. Can we talk about possibly trying that today?,Knowledge level of traditional therapy (observable entity),704490000,0.3823,This person has knowledge level of traditional therapy (observable entity).,NEUTRAL,0.0051,0.975,0.0199,KEEP
94,I read an article on the internet that a new energy-healing technique can help people 10 times faster than CBT and is easy for therapists to learn. I brought a printout of the article with instructions. Can we talk about possibly trying that today?,Deficient knowledge of traditional therapy (finding),704491001,0.3719,This person has deficient knowledge of traditional therapy (finding).,NEUTRAL,0.0002,0.9976,0.0021,KEEP
94,I read an article on the internet that a new energy-healing technique can help people 10 times faster than CBT and is easy for therapists to learn. I brought a printout of the article with instructions. Can we talk about possibly trying that today?,Ready for enhanced spiritual well-being (finding),426533003,0.3194,This person has ready for enhanced spiritual well-being (finding).,NEUTRAL,0.0064,0.9353,0.0583,KEEP
94,I read an article on the internet that a new energy-healing technique can help people 10 times faster than CBT and is easy for therapists to learn. I brought a printout of the article with instructions. Can we talk about possibly trying that today?,On examination - increased excitability (finding),416259003,0.3045,This person has on examination - increased excitability (finding).,CONTRADICTION,0.0004,0.2971,0.7025,DROP
94,I read an article on the internet that a new energy-healing technique can help people 10 times faster than CBT and is easy for therapists to learn. I brought a printout of the article with instructions. Can we talk about possibly trying that today?,Demonstrates knowledge of wound healing process (finding),397675006,0.289,This person has demonstrates knowledge of wound healing process (finding).,NEUTRAL,0.0026,0.8844,0.113,KEEP
95,I just want to be happier.,Feeling content (finding),271599002,0.4744,This person has feeling content (finding).,CONTRADICTION,0.0309,0.0061,0.963,DROP
95,I just want to be happier.,Feeling unhappy (finding),420038007,0.4409,This person has feeling unhappy (finding).,ENTAILMENT,0.9869,0.0118,0.0013,KEEP
95,I just want to be happier.,Cheerful mood (finding),112080002,0.4243,This person has cheerful mood (finding).,ENTAILMENT,0.9546,0.0367,0.0087,KEEP
95,I just want to be happier.,Complaining of feeling unhappy (finding),272024005,0.4225,This person has complaining of feeling unhappy (finding).,NEUTRAL,0.4605,0.5299,0.0096,KEEP
95,I just want to be happier.,Positive self thoughts (finding),225446002,0.4101,This person has positive self thoughts (finding).,ENTAILMENT,0.9735,0.0237,0.0029,KEEP
96,Geez. I don’t even know where to start in picturing my happiness.,Feeling excited (finding),224969003,0.4033,This person has feeling excited (finding).,CONTRADICTION,0.0273,0.0565,0.9163,DROP
96,Geez. I don’t even know where to start in picturing my happiness.,Smiling (finding),425363002,0.4011,This person has smiling (finding).,CONTRADICTION,0.0105,0.0139,0.9756,DROP
96,Geez. I don’t even know where to start in picturing my happiness.,Feeling content (finding),271599002,0.392,This person has feeling content (finding).,CONTRADICTION,0.0082,0.0055,0.9863,DROP
96,Geez. I don’t even know where to start in picturing my happiness.,Cheerful mood (finding),112080002,0.3827,This person has cheerful mood (finding).,CONTRADICTION,0.0095,0.0065,0.9841,DROP
96,Geez. I don’t even know where to start in picturing my happiness.,Euphoria (finding),85949006,0.3799,This person has euphoria (finding).,CONTRADICTION,0.0045,0.0042,0.9913,DROP
97,I just don’t want to feel anxious anymore. I’m tired of it.,Anticipatory anxiety (finding),35429005,0.5909,This person has anticipatory anxiety (finding).,NEUTRAL,0.0337,0.9502,0.0161,KEEP
97,I just don’t want to feel anxious anymore. I’m tired of it.,"Anticipatory anxiety, moderate (finding)",36646009,0.5674,"This person has anticipatory anxiety, moderate (finding).",NEUTRAL,0.0143,0.9825,0.0032,KEEP
97,I just don’t want to feel anxious anymore. I’m tired of it.,Recurrent anxiety (finding),191709001,0.5546,This person has recurrent anxiety (finding).,ENTAILMENT,0.5262,0.464,0.0098,KEEP
97,I just don’t want to feel anxious anymore. I’m tired of it.,"Anticipatory anxiety, mild (finding)",11458009,0.5472,"This person has anticipatory anxiety, mild (finding).",NEUTRAL,0.0228,0.9764,0.0008,KEEP
97,I just don’t want to feel anxious anymore. I’m tired of it.,"Anticipatory anxiety, severe (finding)",5874002,0.5471,"This person has anticipatory anxiety, severe (finding).",NEUTRAL,0.0019,0.997,0.0011,KEEP
98,How long will this take?,Time seems to go very slowly (finding),247724001,0.284,This person has time seems to go very slowly (finding).,NEUTRAL,0.0069,0.9695,0.0236,KEEP
98,How long will this take?,Able to reproduce geometric figure at five minutes (finding),285209008,0.2752,This person has able to reproduce geometric figure at five minutes (finding).,NEUTRAL,0.0075,0.7714,0.2211,KEEP
98,How long will this take?,Difficulty telling the time (finding),285628005,0.2719,This person has difficulty telling the time (finding).,ENTAILMENT,0.5365,0.459,0.0045,KEEP
98,How long will this take?,Able to tell the time (finding),285630007,0.2582,This person has able to tell the time (finding).,ENTAILMENT,0.9514,0.0436,0.005,KEEP
98,How long will this take?,Speed of associations (finding),61861001,0.2559,This person has speed of associations (finding).,CONTRADICTION,0.0057,0.0047,0.9896,DROP
99,"You’re the expert, so I’ll defer to what you think is best.",Using decision making strategies (finding),415806002,0.2401,This person has using decision making strategies (finding).,NEUTRAL,0.4701,0.5148,0.015,KEEP
99,"You’re the expert, so I’ll defer to what you think is best.",Difficulty using decision making strategies (finding),304652006,0.2205,This person has difficulty using decision making strategies (finding).,NEUTRAL,0.0051,0.97,0.0249,KEEP
99,"You’re the expert, so I’ll defer to what you think is best.",Decision making (observable entity),247583006,0.2043,This person has decision making (observable entity).,ENTAILMENT,0.9934,0.0061,0.0005,KEEP
99,"You’re the expert, so I’ll defer to what you think is best.",Ready for enhanced decision making (finding),427305007,0.1945,This person has ready for enhanced decision making (finding).,ENTAILMENT,0.9804,0.0188,0.0008,KEEP
99,"You’re the expert, so I’ll defer to what you think is best.",Able to make decision on safe information to give over telephone (finding),716415003,0.1892,This person has able to make decision on safe information to give over telephone (finding).,NEUTRAL,0.0099,0.9892,0.0009,KEEP
100,I guess I was expecting that we’d just talk about whatever came to my mind on a given week.,Unable to remember day of the week (finding),285191007,0.3246,This person has unable to remember day of the week (finding).,CONTRADICTION,0.0005,0.0074,0.992,DROP
100,I guess I was expecting that we’d just talk about whatever came to my mind on a given week.,Able to remember day of the week (finding),285190008,0.3107,This person has able to remember day of the week (finding).,ENTAILMENT,0.8535,0.1162,0.0303,KEEP
100,I guess I was expecting that we’d just talk about whatever came to my mind on a given week.,Ability to remember day of the week (observable entity),283894000,0.2916,This person has ability to remember day of the week (observable entity).,ENTAILMENT,0.9824,0.0154,0.0022,KEEP
100,I guess I was expecting that we’d just talk about whatever came to my mind on a given week.,Rumination - thoughts (finding),86110000,0.2562,This person has rumination - thoughts (finding).,ENTAILMENT,0.6913,0.2349,0.0738,KEEP
100,I guess I was expecting that we’d just talk about whatever came to my mind on a given week.,Disinhibited thoughts (finding),247655004,0.2528,This person has disinhibited thoughts (finding).,CONTRADICTION,0.0786,0.1137,0.8078,DROP
101,I’m not sure I want to do homework or exercises in here.,Deficient knowledge of exercise (finding),704446005,0.4313,This person has deficient knowledge of exercise (finding).,NEUTRAL,0.0119,0.9855,0.0025,KEEP
101,I’m not sure I want to do homework or exercises in here.,Conflicting attitude towards exercise (finding),704342006,0.3971,This person has conflicting attitude towards exercise (finding).,ENTAILMENT,0.9776,0.0219,0.0005,KEEP
101,I’m not sure I want to do homework or exercises in here.,Verbalizes activity tolerance (finding),419849006,0.3842,This person has verbalizes activity tolerance (finding).,ENTAILMENT,0.9928,0.0035,0.0036,KEEP
101,I’m not sure I want to do homework or exercises in here.,Attitude towards exercise (observable entity),704395009,0.362,This person has attitude towards exercise (observable entity).,ENTAILMENT,0.9828,0.0164,0.0008,KEEP
101,I’m not sure I want to do homework or exercises in here.,Attends to adults' choice of activity (finding),247768004,0.3564,This person has attends to adults' choice of activity (finding).,ENTAILMENT,0.8281,0.147,0.0248,KEEP
102,I just can’t imagine anything changing. I feel so hopeless.,Loss of hope for the future (finding),247798006,0.5001,This person has loss of hope for the future (finding).,ENTAILMENT,0.9808,0.019,0.0002,KEEP
102,I just can’t imagine anything changing. I feel so hopeless.,Feeling hopeless (finding),307077003,0.4683,This person has feeling hopeless (finding).,ENTAILMENT,0.9957,0.004,0.0002,KEEP
102,I just can’t imagine anything changing. I feel so hopeless.,Feeling despair (finding),17029006,0.3853,This person has feeling despair (finding).,ENTAILMENT,0.9953,0.0045,0.0003,KEEP
102,I just can’t imagine anything changing. I feel so hopeless.,Hopeful for the future (finding),225649001,0.3743,This person has hopeful for the future (finding).,CONTRADICTION,0.0002,0.0005,0.9993,DROP
102,I just can’t imagine anything changing. I feel so hopeless.,Feels everything is futile (finding),225473001,0.3515,This person has feels everything is futile (finding).,ENTAILMENT,0.9841,0.0158,0.0002,KEEP
103,I don’t think I want to do any exposure.,Witness of indecent exposure (finding),242973005,0.3198,This person has witness of indecent exposure (finding).,NEUTRAL,0.0022,0.9941,0.0037,KEEP
103,I don’t think I want to do any exposure.,Fear of writing in public (finding),247837005,0.3111,This person has fear of writing in public (finding).,NEUTRAL,0.0252,0.9739,0.0009,KEEP
103,I don’t think I want to do any exposure.,Fear of activities in public (finding),247833009,0.2887,This person has fear of activities in public (finding).,NEUTRAL,0.391,0.6088,0.0002,KEEP
103,I don’t think I want to do any exposure.,Fear of wetting self in public (finding),225645007,0.2701,This person has fear of wetting self in public (finding).,ENTAILMENT,0.7435,0.2562,0.0002,KEEP
103,I don’t think I want to do any exposure.,Fear of losing control of bowels in public (finding),225646008,0.2643,This person has fear of losing control of bowels in public (finding).,NEUTRAL,0.0031,0.9966,0.0003,KEEP
104,"Honestly, my main problem is my partner.",Partner relationship problem (finding),1041000119100,0.4637,This person has partner relationship problem (finding).,NEUTRAL,0.0077,0.9844,0.0079,KEEP
104,"Honestly, my main problem is my partner.",Pressured by partner (finding),225806000,0.4147,This person has pressured by partner (finding).,NEUTRAL,0.0137,0.985,0.0013,KEEP
104,"Honestly, my main problem is my partner.",Psychosocial problems related to multiparity (finding),288571000119100,0.3958,This person has psychosocial problems related to multiparity (finding).,NEUTRAL,0.0136,0.9807,0.0057,KEEP
104,"Honestly, my main problem is my partner.",Difficulty maintaining relationships (finding),424573006,0.3758,This person has difficulty maintaining relationships (finding).,NEUTRAL,0.0159,0.9758,0.0083,KEEP
104,"Honestly, my main problem is my partner.",Preoccupied with emotional problems (finding),225001006,0.3648,This person has preoccupied with emotional problems (finding).,NEUTRAL,0.0174,0.9769,0.0058,KEEP
105,"I want to get a job, find a new partner, lose weight, be happier and less anxious, be more outgoing, and work on some my grief issues.",Personal motivation (finding),31614008,0.3581,This person has personal motivation (finding).,ENTAILMENT,0.9922,0.0067,0.0011,KEEP
105,"I want to get a job, find a new partner, lose weight, be happier and less anxious, be more outgoing, and work on some my grief issues.",Hopeful for the future (finding),225649001,0.3499,This person has hopeful for the future (finding).,ENTAILMENT,0.9833,0.0148,0.0019,KEEP
105,"I want to get a job, find a new partner, lose weight, be happier and less anxious, be more outgoing, and work on some my grief issues.",Positive self thoughts (finding),225446002,0.3401,This person has positive self thoughts (finding).,ENTAILMENT,0.9836,0.0123,0.0042,KEEP
105,"I want to get a job, find a new partner, lose weight, be happier and less anxious, be more outgoing, and work on some my grief issues.",Ready for enhanced spiritual well-being (finding),426533003,0.3247,This person has ready for enhanced spiritual well-being (finding).,CONTRADICTION,0.0109,0.0526,0.9365,DROP
105,"I want to get a job, find a new partner, lose weight, be happier and less anxious, be more outgoing, and work on some my grief issues.",Planning suicide (finding),247650009,0.3087,This person has planning suicide (finding).,CONTRADICTION,0.0017,0.0148,0.9836,DROP
106,I think there’s a problem with my brain and I might just need medication.,Unable to think clearly (finding),247640008,0.508,This person has unable to think clearly (finding).,ENTAILMENT,0.678,0.3206,0.0013,KEEP
106,I think there’s a problem with my brain and I might just need medication.,Impaired cognition (finding),386806002,0.476,This person has impaired cognition (finding).,NEUTRAL,0.3347,0.6506,0.0147,KEEP
106,I think there’s a problem with my brain and I might just need medication.,Perception hysteria (finding),39638009,0.4753,This person has perception hysteria (finding).,NEUTRAL,0.0252,0.9619,0.0129,KEEP
106,I think there’s a problem with my brain and I might just need medication.,Transient altered mental status (finding),433082007,0.4742,This person has transient altered mental status (finding).,ENTAILMENT,0.9849,0.0131,0.002,KEEP
106,I think there’s a problem with my brain and I might just need medication.,Altered mental status (finding),419284004,0.4605,This person has altered mental status (finding).,ENTAILMENT,0.9408,0.0531,0.0062,KEEP
107,"I can’t commit to coming in here each week. My schedule is unpredictable, and I don’t have a car.",Incongruent personal schedules (finding),422717002,0.4,This person has incongruent personal schedules (finding).,ENTAILMENT,0.9146,0.0845,0.0009,KEEP
107,"I can’t commit to coming in here each week. My schedule is unpredictable, and I don’t have a car.",Difficulty making plans (finding),247584000,0.3212,This person has difficulty making plans (finding).,NEUTRAL,0.2409,0.7588,0.0004,KEEP
107,"I can’t commit to coming in here each week. My schedule is unpredictable, and I don’t have a car.",Poor daily routine (finding),225789002,0.3021,This person has poor daily routine (finding).,NEUTRAL,0.006,0.9924,0.0016,KEEP
107,"I can’t commit to coming in here each week. My schedule is unpredictable, and I don’t have a car.",Regular daily routine (finding),225788005,0.2973,This person has regular daily routine (finding).,CONTRADICTION,0.0001,0.0002,0.9997,DROP
107,"I can’t commit to coming in here each week. My schedule is unpredictable, and I don’t have a car.",Verbalizes plan to support exercise (finding),418428009,0.2846,This person has verbalizes plan to support exercise (finding).,NEUTRAL,0.0211,0.9616,0.0173,KEEP
108,"I don’t think this is going to work, so I’m not sure setting goals matters.",Verbalizes plan for reduction of exercise barriers (finding),418075002,0.3874,This person has verbalizes plan for reduction of exercise barriers (finding).,CONTRADICTION,0.0087,0.0523,0.939,DROP
108,"I don’t think this is going to work, so I’m not sure setting goals matters.",Verbalizes plan to support exercise (finding),418428009,0.3454,This person has verbalizes plan to support exercise (finding).,ENTAILMENT,0.9044,0.0709,0.0247,KEEP
108,"I don’t think this is going to work, so I’m not sure setting goals matters.",Finding of level of hope (finding),365129006,0.3428,This person has finding of level of hope (finding).,ENTAILMENT,0.4371,0.1277,0.4352,KEEP
108,"I don’t think this is going to work, so I’m not sure setting goals matters.",Motivation finding (finding),106121005,0.309,This person has motivation finding (finding).,CONTRADICTION,0.0364,0.1315,0.8321,DROP
108,"I don’t think this is going to work, so I’m not sure setting goals matters.",Level of hope (observable entity),247797001,0.3073,This person has level of hope (observable entity).,ENTAILMENT,0.9901,0.0049,0.005,KEEP
109,You just need goals to write down for the insurance companies so you get paid for this.,Verbalizes plan for reduction of exercise barriers (finding),418075002,0.3305,This person has verbalizes plan for reduction of exercise barriers (finding).,ENTAILMENT,0.5159,0.0939,0.3902,KEEP
109,You just need goals to write down for the insurance companies so you get paid for this.,Verbalizes plan to support exercise (finding),418428009,0.3298,This person has verbalizes plan to support exercise (finding).,ENTAILMENT,0.9688,0.0155,0.0157,KEEP
109,You just need goals to write down for the insurance companies so you get paid for this.,Verbalizes prescribed activity plan (finding),417938007,0.3228,This person has verbalizes prescribed activity plan (finding).,ENTAILMENT,0.9869,0.0075,0.0056,KEEP
109,You just need goals to write down for the insurance companies so you get paid for this.,Gains from sick role (finding),225816008,0.3117,This person has gains from sick role (finding).,ENTAILMENT,0.9428,0.03,0.0272,KEEP
109,You just need goals to write down for the insurance companies so you get paid for this.,Ready for enhanced self-care (finding),425886001,0.3112,This person has ready for enhanced self-care (finding).,ENTAILMENT,0.9576,0.0231,0.0193,KEEP
110,It’s hard to come up with goals because I’m not really sure what we’re doing in here.,Motivation finding (finding),106121005,0.379,This person has motivation finding (finding).,CONTRADICTION,0.0066,0.0144,0.979,DROP
110,It’s hard to come up with goals because I’m not really sure what we’re doing in here.,Finding of sense of purpose (finding),365452001,0.3656,This person has finding of sense of purpose (finding).,CONTRADICTION,0.0276,0.0569,0.9155,DROP
